item,condition,word_position,word,region,stor
13,CE,4,the,THE,26.68127546225451
13,CE,5,banker,N2,36.00189620764783
13,CE,6,who,WHO,28.363595564425815
13,CE,7,the,THE,24.267812481767518
13,CE,8,writer,N3,38.16968579799129
13,CE,9,watched,V3,30.10979182894539
13,CE,10,avoided,V2,12.897631791349031
13,CE,11,praised,V1,7.130038130410051
13,CE,12,the,THE,1.6841433251870703
13,CE,13,teacher,N4,0.3880406124043999
13,RB,1,The,THE,0.0
13,RB,2,writer,N3,21.040683585662045
13,RB,3,watched,V3,35.59895237951388
13,RB,4,the,THE,31.303219601231397
13,RB,5,banker,N2,30.51548660557122
13,RB,6,who,WHO,29.074616730564536
13,RB,7,avoided,V2,39.580473800574595
13,RB,8,the,THE,27.361905316185297
13,RB,9,neighbor,N1,34.039898112123915
13,RB,10,who,WHO,19.732765060138593
13,RB,11,praised,V1,24.59598661596272
13,RB,12,the,THE,10.851260058018331
13,RB,13,teacher,N4,0.19675412705272477
14,CE,1,The,THE,0.0
14,CE,2,president,N1,21.040683585662045
14,CE,3,who,WHO,35.30457173982382
14,CE,4,the,THE,43.421760740104425
14,CE,5,thief,N2,66.91043712298044
14,CE,6,who,WHO,46.56115578255995
14,CE,7,the,THE,29.879555644538957
14,CE,8,actor,N3,54.85936198332282
14,CE,9,visited,V3,34.650654661181676
14,CE,10,praised,V2,17.128106666419455
14,CE,11,stopped,V1,13.754303613399854
14,CE,12,the,THE,13.545693064958696
14,CE,13,artist,N4,7.653818729175156
14,RB,1,The,THE,0.0
14,RB,2,actor,N3,21.040683585662045
14,RB,3,visited,V3,26.854919637507308
14,RB,4,the,THE,44.705993030280204
14,RB,5,thief,N2,55.41270554254521
14,RB,6,who,WHO,30.835737391552016
14,RB,7,praised,V2,22.353212181384283
14,RB,8,the,THE,29.096714050447634
14,RB,9,president,N1,20.358496643806014
14,RB,10,who,WHO,35.89538889443789
14,RB,11,stopped,V1,29.87936984415699
14,RB,12,the,THE,14.38526170011326
14,RB,13,artist,N4,2.324041496018109
15,CE,1,The,THE,0.0
15,CE,2,artist,N1,21.040683585662045
15,CE,3,who,WHO,28.770341327031062
15,CE,4,the,THE,36.393076766428074
15,CE,5,baker,N2,35.08478823098021
15,CE,6,who,WHO,41.48719153412951
15,CE,7,the,THE,41.649389404054126
15,CE,8,chef,N3,47.85309225055944
15,CE,9,praised,V3,33.983832176401435
15,CE,10,avoided,V2,12.193828436097379
15,CE,11,trusted,V1,9.372155131746046
15,CE,12,the,THE,12.587687974004565
15,CE,13,teacher,N4,0.26411748344471964
15,RB,1,The,THE,0.0
15,RB,2,chef,N3,21.040683585662045
15,RB,3,praised,V3,22.32201624834428
15,RB,4,the,THE,27.20115863586866
15,RB,5,baker,N2,43.02913243136922
15,RB,6,who,WHO,66.22429991161674
15,RB,7,avoided,V2,35.968645855851946
15,RB,8,the,THE,19.002727396081916
15,RB,9,artist,N1,14.49319846996729
15,RB,10,who,WHO,14.66089142206312
15,RB,11,trusted,V1,16.531920380053638
15,RB,12,the,THE,7.9098142640803495
15,RB,13,teacher,N4,0.2534145166930926
16,CE,1,The,THE,0.0
16,CE,2,guard,N1,21.040683585662045
16,CE,3,who,WHO,18.804410374758028
16,CE,4,the,THE,40.195522370165115
16,CE,5,student,N2,43.91006144967075
16,CE,6,who,WHO,39.46060025908803
16,CE,7,the,THE,21.6801966873378
16,CE,8,writer,N3,34.88142566863663
16,CE,9,trusted,V3,24.79909212873675
16,CE,10,noticed,V2,9.961589766199955
16,CE,11,watched,V1,7.632183811521194
16,CE,12,the,THE,1.4544721232711324
16,CE,13,detective,N4,0.5024665011422305
16,RB,1,The,THE,0.0
16,RB,2,writer,N3,21.040683585662045
16,RB,3,trusted,V3,35.59895237951388
16,RB,4,the,THE,32.77942133405736
16,RB,5,student,N2,31.5891471216489
16,RB,6,who,WHO,24.619249139803244
16,RB,7,noticed,V2,25.53674880695821
16,RB,8,the,THE,16.889403163422855
16,RB,9,guard,N1,14.458967623581003
16,RB,10,who,WHO,12.31599520499946
16,RB,11,watched,V1,12.000188934418166
16,RB,12,the,THE,5.493145834668981
16,RB,13,detective,N4,1.059812224797433
17,CE,1,The,THE,0.0
17,CE,2,senator,N1,21.040683585662045
17,CE,3,who,WHO,34.494432328461286
17,CE,4,the,THE,33.40135428317059
17,CE,5,student,N2,53.03885859370182
17,CE,6,who,WHO,46.17742018075291
17,CE,7,the,THE,25.46836076575587
17,CE,8,detective,N3,48.1868890780528
17,CE,9,visited,V3,32.09771723349362
17,CE,10,attacked,V2,9.358271660272495
17,CE,11,called,V1,10.082510585290029
17,CE,12,the,THE,2.5505284559485033
17,CE,13,chef,N4,1.811931775645615
17,RB,1,The,THE,0.0
17,RB,2,detective,N3,21.040683585662045
17,RB,3,visited,V3,22.085400453495417
17,RB,4,the,THE,25.55190340220429
17,RB,5,student,N2,27.051620322882723
17,RB,6,who,WHO,27.608967595221543
17,RB,7,attacked,V2,28.39299361233153
17,RB,8,the,THE,23.34600043563349
17,RB,9,senator,N1,12.241914075850184
17,RB,10,who,WHO,12.691436696243578
17,RB,11,called,V1,12.235175537615405
17,RB,12,the,THE,7.570827248752631
17,RB,13,chef,N4,8.108774138414365
18,CE,1,The,THE,0.0
18,CE,2,judge,N1,21.040683585662045
18,CE,3,who,WHO,35.893149341732816
18,CE,4,the,THE,40.67090236713742
18,CE,5,singer,N2,50.40902716386939
18,CE,6,who,WHO,70.68409833440788
18,CE,7,the,THE,36.194958772026894
18,CE,8,detective,N3,54.26023260084845
18,CE,9,warned,V3,36.70205228382697
18,CE,10,admired,V2,22.35596708547713
18,CE,11,avoided,V1,10.321624342151349
18,CE,12,the,THE,6.0698986216203155
18,CE,13,banker,N4,0.6947826314249826
18,RB,1,The,THE,0.0
18,RB,2,detective,N3,21.040683585662045
18,RB,3,warned,V3,22.085400453495417
18,RB,4,the,THE,30.930955328228233
18,RB,5,singer,N2,45.365939820661595
18,RB,6,who,WHO,47.605910207104706
18,RB,7,admired,V2,31.494048282958403
18,RB,8,the,THE,22.18378351588245
18,RB,9,judge,N1,23.118952035652125
18,RB,10,who,WHO,28.526596550334297
18,RB,11,avoided,V1,13.833717494595756
18,RB,12,the,THE,8.772369513189718
