sent_id,word_pos,word,stor
7,26,people,29.315981568343
7,27,of,23.713504830800048
7,28,Bradford,58.1696223053585
7,29,had,42.67018655934237
7,30,second,23.71291408114325
7,31,thoughts,44.307545994897154
7,32,about,34.838066813496276
7,33,visiting,16.680850458927807
7,34,the,14.679141490886176
7,35,well.,20.529012167106117
8,1,That,0.0
8,2,the,46.51623838570351
8,3,people,93.8889311106469
8,4,of,94.52429693668843
8,5,Bradford,157.11529828847918
8,6,bore,170.31723140974628
8,7,the,133.3001726929026
8,8,brunt,133.83731441152216
8,9,of,195.81128741543696
8,10,the,187.9475464960105
8,11,beast's,144.99273309954125
8,12,ferocity,132.24286523317355
8,13,was,78.28633116305191
8,14,unfair,70.35200714485445
8,15,in,61.80106912798266
8,16,the,54.212330660064595
8,17,eyes,61.96974790613107
8,18,of,50.273052380881815
8,19,the,34.125584415575105
8,20,people,12.621346161159142
8,21,of,34.83342134174371
8,22,the,20.947177492409143
8,23,region.,12.298173752380187
9,1,"Eventually,",0.0
9,2,the,38.02041100542214
9,3,issue,67.40330431589248
9,4,reached,84.5858144154931
9,5,the,79.71954226365472
9,6,ears,80.5121501075536
9,7,of,65.40078854817997
9,8,the,60.268587362531726
9,9,kindly,53.23535057813041
9,10,Lord,49.41673370370671
9,11,of,39.08006465247427
9,12,the,41.13259426492755
9,13,Manor,43.85901390320695
9,14,who,70.86928985479624
9,15,the,36.62649759657619
9,16,people,51.81522869012382
9,17,had,41.57015684631681
9,18,often,20.320857681721073
9,19,asked,12.956055431857733
9,20,for,13.701500126757976
9,21,help.,11.908751025251286
10,1,The,0.0
10,2,Lord,42.14223251939504
10,3,saw,60.62714797192281
10,4,the,58.18132628369333
10,5,severity,77.18904285348111
10,6,of,44.33077056969087
10,7,the,42.54372154628534
10,8,problem,43.668705554990126
10,9,the,52.976188029736086
10,10,people,59.3495807833899
10,11,faced,60.78971624948173
10,12,and,56.532583214363235
10,13,suggested,54.5106716302474
10,14,a,33.21558534178089
10,15,contest,41.61561297882708
10,16,could,34.86390326999805
10,17,solve,33.519887590731265
10,18,the,17.635411500558167
10,19,problem.,14.355789627028516
11,1,He,0.0
11,2,said,14.849802088774211
11,3,that,32.72056611920969
11,4,whoever,62.87122506759238
11,5,could,76.00810781496246
11,6,kill,68.42288867102467
11,7,the,61.963468303600116
11,8,boar,50.65261479141893
11,9,and,38.16086708659866
11,10,bring,28.459372272734683
11,11,as,30.821728716708638
11,12,proof,57.60997747379114
11,13,its,40.19444034131721
11,14,head,40.710331711613506
11,15,to,41.90144154472684
11,16,the,51.2245241787716
11,17,Manor,56.11214006551266
11,18,House,45.6767758893732
11,19,would,77.74415869392065
11,20,be,32.669038515422756
11,21,rewarded,24.091869360676064
11,22,with,17.261371346794725
11,23,land,6.531629382115085
11,24,and,19.968509672838664
11,25,fame.,7.687987300038938
12,1,It,0.0
12,2,was,54.58057367772095
12,3,the,19.61773008930032
12,4,people,43.27192739088093
12,5,of,54.701378419270604
12,6,Bradford,80.35193382173222
12,7,and,130.56710214154904
12,8,the,142.8325326306281
12,9,people,143.15021072813462
12,10,who,163.66199778742478
12,11,knew,126.81473754177794
12,12,them,66.53431760088421
12,13,who,72.52991967702336
12,14,rejoiced,85.3841367269322
12,15,at,61.00815283319945
12,16,this,90.84908555991223
12,17,proclamation,71.31327175312244
12,18,but,56.144310280269806
12,19,one,39.505031933942774
12,20,question,50.47636512200122
12,21,remained:,32.33460380427735
12,22,who,35.11222446203861
12,23,would,15.02398167289143
12,24,kill,13.596991781335163
12,25,the,10.533543664812457
12,26,boar?,9.35660513226226
13,1,By,0.0
13,2,the,89.06123501136234
13,3,handsome,82.41979611746655
13,4,reward,89.51586461357745
13,5,many,65.55397968667893
13,6,felt,101.29416525097724
13,7,"tempted,",101.45279138520874
13,8,but,62.78723114866809
13,9,the,61.69248005614981
13,10,thought,69.60022239283425
13,11,of,51.91696451129376
13,12,the,55.28677331024274
13,13,boar,48.98052352939035
13,14,with,32.047017220971554
13,15,its,48.96783976589355
13,16,deadly,45.270159242743084
13,17,tusks,65.69145221282827
13,18,and,37.64794959730543
13,19,face,74.6630146912603
13,20,like,36.840761236249044
13,21,thunder,62.69650567830422
13,22,soon,26.825179838576496
13,23,put,20.564102655336598
13,24,an,19.57942219532039
13,25,end,43.31905842480675
13,26,to,22.259777983597516
13,27,their,11.819056306704876
13,28,ambitions.,3.8856146985704396
14,1,"However,",0.0
14,2,there,46.07484560019471
14,3,was,154.38349284150536
14,4,one,120.84863840146372
14,5,"huntsman,",106.04028757120045
14,6,who,112.3165460714908
14,7,was,124.58026430129786
14,8,still,122.77569334145713
14,9,wet,103.33087254554246
14,10,behind,95.52208300677171
14,11,the,72.12791865778144
14,12,"ears,",80.42755080969827
14,13,who,71.98339733669515
14,14,decided,58.35847804511047
14,15,the,53.399342313094856
14,16,prize,67.51949304309298
14,17,was,43.67771009363702
14,18,worth,42.52560893543575
14,19,a,33.06825712409661
14,20,"shot,",42.387106448186046
14,21,in,24.64391575150324
14,22,spite,55.41585938189457
14,23,of,38.696936815857555
14,24,the,15.398872968793993
14,25,boar's,19.56060448784901
14,26,reputation.,9.388776201222296
15,1,The,0.0
15,2,huntsman,32.55069403943827
15,3,discovered,28.52175141209853
15,4,the,46.70700291790174
15,5,boar,36.38321579717555
15,6,preferred,64.64982905490994
15,7,to,31.48625144948154
15,8,come,37.583933355088014
15,9,out,36.02829008410611
15,10,in,27.765181070835414
15,11,the,24.584091113448324
15,12,middle,23.522933816705237
15,13,of,20.383345879583395
15,14,the,10.29373308799442
15,15,day.,5.244966689549116
16,1,So,0.0
16,2,he,43.351790630496794
16,3,went,35.31408650800016
16,4,to,38.34394803589562
16,5,the,45.92406462656497
16,6,wood,39.77582966761159
16,7,by,23.36152393366567
16,8,the,28.956388461107455
16,9,well,24.317469118542462
16,10,with,21.686803744836
16,11,his,43.968772113100364
16,12,good,20.927896718291272
16,13,"bow,",27.384395917395253
16,14,to,17.18221620274813
16,15,bide,16.236799699016917
16,16,his,12.725266234550222
16,17,time.,9.829475611130041
17,1,Around,0.0
17,2,"noontime,",51.63204807688068
17,3,the,63.67704977821007
17,4,"boar,",87.95394741549207
17,5,feared,63.05697664948327
17,6,by,113.01311295573777
17,7,the,147.74364444316473
17,8,"locals,",133.10984258888044
17,9,came,110.91008261565912
17,10,"out,",69.91124837338808
17,11,as,42.37148040549829
17,12,slow,58.86296636371529
17,13,as,67.06739012399302
17,14,a,52.881541333434704
17,15,"snail,",71.95162134916944
17,16,from,48.92216512942536
17,17,among,40.74658816966165
17,18,the,34.36735957171177
17,19,"trees,",31.545194676450784
17,20,just,33.61521322616813
17,21,as,21.393871586027167
17,22,the,53.06538349944222
17,23,huntsman,20.831790805629133
17,24,had,9.212272892664451
17,25,predicted.,5.620491682065169
18,1,The,0.0
18,2,huntsman,42.14223251939504
18,3,leaped,31.714301132456225
18,4,from,43.72040328186551
18,5,his,41.19342728026014
18,6,hiding,41.534705181083375
18,7,place,41.28947520520943
18,8,and,36.51862444552322
18,9,through,22.01767282567239
18,10,the,44.23764471597108
18,11,heart,37.10751737762258
18,12,with,37.39886312546419
18,13,his,34.151972433874334
18,14,fine,23.852851554010552
18,15,arrows,22.268595561651345
18,16,shot,22.934261559844774
18,17,the,18.05343660424074
18,18,boar.,14.894851341235674
19,1,Now,0.0
19,2,the,14.4846691623804
19,3,problem,45.30407989692071
19,4,was,32.92938814181792
19,5,no,25.823375952799424
19,6,longer,38.835782623474046
19,7,to,15.926020975770461
19,8,kill,31.796586059778885
19,9,the,3.111797556164104
19,10,boar.,8.042754650677296
20,1,It,0.0
20,2,was,27.207047235842875
20,3,to,9.244589967169286
20,4,find,34.898856067305914
20,5,a,33.634358442351335
20,6,way,34.77017486431204
20,7,to,23.675668389636254
20,8,carry,4.781707433244804
20,9,the,7.560579748492296
20,10,boar,12.585944693361926
20,11,back.,6.917000425396407
21,1,The,0.0
21,2,head,32.09173150631733
21,3,was,121.11811870503125
21,4,too,105.91033610434731
21,5,heavy,105.57744304568425
21,6,for,123.31533740764674
21,7,the,138.49861660816634
21,8,little,134.67365228405592
21,9,huntsman,110.56426781250612
21,10,to,115.13235403652145
21,11,carry,124.65499420275077
21,12,back,71.77770557031528
21,13,to,68.34726145009088
21,14,the,79.45574013928807
21,15,Manor,83.04028690606097
21,16,"House,",81.99764406300568
21,17,but,68.24161104581331
21,18,the,70.1023865378953
21,19,"huntsman,",83.64847973124014
21,20,who,74.77507914550613
21,21,was,57.58923167956985
21,22,as,65.71734845748628
21,23,quick-witted,92.25387351776355
21,24,and,73.81002932807965
21,25,cunning,84.89344812424997
21,26,as,75.52601778587974
21,27,"ever,",69.97259400450939
21,28,asked,53.96910213229006
21,29,"himself,",51.796695087242746
21,30,'What,62.32412889640065
21,31,else,39.84500980715922
21,32,can,45.91338899699314
21,33,I,51.202184766435124
21,34,do,26.879880680818356
21,35,to,18.049503618989483
21,36,prove,31.34861187980808
21,37,I,16.030054727006533
21,38,killed,23.82904388480342
21,39,the,13.713851699718365
21,40,boar?',5.783285182158161
22,1,The,0.0
22,2,next,41.27106472040853
22,3,instance,54.000932982281384
22,4,he,52.669281635609714
22,5,opened,54.92476823232016
22,6,the,69.98138375832318
22,7,boar's,60.074566338839404
22,8,mouth,51.29959787354358
22,9,and,36.32600215673037
22,10,cut,25.395869992425872
22,11,out,31.870238016971847
22,12,its,37.79088639923365
22,13,"tongue,",49.2051136953516
22,14,taking,18.43479362418008
22,15,that,25.11569544216455
22,16,as,42.589723992435
22,17,proof,51.49221401933113
22,18,for,19.697997666846433
22,19,the,17.89768075833744
22,20,Lord.,9.516438711674386
23,1,He,0.0
23,2,set,19.4632862291725
23,3,out,104.41196615179044
23,4,for,41.13274939327863
23,5,the,55.2454668611238
23,6,Manor,80.11802297001613
23,7,House,78.53089655496727
23,8,as,91.21097390461053
23,9,quickly,89.28452498848308
23,10,as,187.0240392168869
23,11,he,202.089802156124
23,12,could,181.7193690134392
23,13,and,100.23360671720759
23,14,he,87.56913206360726
23,15,had,80.28631151952973
23,16,only,51.364595964714766
23,17,been,51.188741640415735
23,18,gone,58.34092480783281
23,19,a,58.008826738973355
23,20,few,58.35697637859446
23,21,minutes,42.44734586539918
23,22,when,30.417710684937393
23,23,a,25.416381847246328
23,24,second,49.87490998589249
23,25,"huntsman,",35.64484825553903
23,26,not,33.84657805746976
23,27,so,44.8315153096876
23,28,bold,39.4839472049123
23,29,as,37.4964304203936
23,30,the,50.50893930250741
23,31,first,60.975201419497516
23,32,but,28.68749360798129
23,33,a,39.79240486642608
23,34,little,49.032347771003266
23,35,more,37.92515125546393
23,36,"cunning,",36.93210766341
23,37,came,62.6970151305527
23,38,on,14.96915028775588
23,39,the,11.721598080015145
23,40,scene.,13.448052550892966
24,1,Seeing,0.0
24,2,the,18.909191148761497
24,3,slain,46.26427417116104
24,4,carcass,36.73885166960607
24,5,of,42.901887799458
24,6,the,49.94049207640142
24,7,"boar,",43.00285537412655
24,8,the,29.53077697837232
24,9,huntsman,38.885252336605326
24,10,rejoiced,18.820121247888324
24,11,in,16.681201218887857
24,12,his,16.046403865375385
24,13,good,17.07115776101853
24,14,fortune.,10.293881791517054
25,1,The,0.0
25,2,second,32.09173150631733
25,3,huntsman,56.5096879379758
25,4,knew,109.06601893573544
25,5,a,226.32868182455422
25,6,shortcut,192.92772722906423
25,7,to,195.11520449036956
25,8,the,191.3405419959488
25,9,Manor,238.3405307742421
25,10,House,155.00670929714198
25,11,was,113.84923774176713
25,12,just,124.45493770590039
25,13,around,117.9699393047176
25,14,the,85.83474451485688
25,15,nearby,97.10307050109802
25,16,"pond,",89.05856747445614
25,17,"and,",82.40101191436533
25,18,being,112.4115792988
25,19,a,108.82695367798168
25,20,bigger,122.95275541392185
25,21,man,117.06327764025471
25,22,than,114.28839213007927
25,23,the,130.1141992451486
25,24,"first,",124.45708774701016
25,25,was,111.13583955491949
25,26,able,88.42755560419953
25,27,to,105.30631497633878
25,28,pick,67.99399433770635
25,29,up,52.192392641360904
25,30,the,50.50710346295186
25,31,boar's,58.43921386020332
25,32,head,54.61687498024531
25,33,and,43.67521617321685
25,34,carry,35.80191843585589
25,35,it,25.650824308085152
25,36,through,23.74628440158703
25,37,the,36.889609667428545
25,38,wood,54.69844875930665
25,39,towards,25.975827176251453
25,40,the,22.78018280813582
25,41,prize,15.766236938110701
25,42,that,23.601008785084176
25,43,awaited,18.683241194497338
25,44,him.,11.028123460730848
26,1,The,0.0
26,2,Lord,39.68643583741551
26,3,of,67.62505324247014
26,4,the,84.840654179958
26,5,Manor,92.21370314304056
26,6,was,66.70961143372408
26,7,seated,84.39582449315435
26,8,in,69.0682625114852
26,9,his,82.75433573802897
26,10,hall,75.15219934865641
26,11,when,89.63168908152342
26,12,the,100.08364661677042
26,13,second,108.42596193892633
26,14,huntsman,109.99590204168315
26,15,burst,91.66016550139666
26,16,through,57.19810587576608
26,17,the,49.633755214173135
26,18,door,42.02004039380087
26,19,and,25.529468673858034
26,20,began,11.934261148032078
26,21,to,10.108787119866681
26,22,spin,21.937530598621887
26,23,a,9.010671963393422
26,24,line.,17.73551741124275
27,1,'The,0.0
27,2,woes,25.103380215990725
27,3,of,27.98297379450397
27,4,Bradford,11.153195812256696
27,5,are,13.825142095658435
27,6,ended!',24.94353941129184
28,1,he,0.0
28,2,announced.,9.44187642545354
29,1,'With,0.0
29,2,my,27.547338988146063
29,3,own,27.106711181468306
29,4,hand,13.829536166396656
29,5,I,34.17637475123562
29,6,have,45.92890413236892
29,7,slain,16.3731163190209
29,8,the,6.536150249749881
29,9,boar!',11.200959836390702
30,1,"And,",0.0
30,2,with,23.3567959586108
30,3,"that,",39.28262194905084
30,4,at,88.3611225327852
30,5,the,78.98267468483107
30,6,feet,59.92470203273876
30,7,of,64.99877772592696
30,8,his,47.27712170788496
30,9,lord,32.214777310794716
30,10,he,31.44420710879908
30,11,dropped,32.371051883245315
30,12,the,23.001714902211965
30,13,boar's,30.30612643849953
30,14,enormous,23.141432964181586
30,15,head.,4.951011621600425
31,1,'Then,0.0
31,2,you,28.6172444350248
31,3,will,22.949222529498268
31,4,be,11.163472205602377
31,5,"rewarded,",13.983225452643813
31,6,as,18.86987072304799
31,7,I,29.141960976812044
31,8,promised.',23.48821907025846
32,1,'But,0.0
32,2,"first,",44.102009222506915
32,3,let,53.21776664194957
32,4,me,73.76474444729396
32,5,examine,61.81448867625551
32,6,the,40.83157165526117
32,7,head,42.539936552105154
32,8,of,41.58338039886117
32,9,this,47.937589003759186
32,10,"monster,'",40.77916854154327
32,11,said,25.33259168476765
32,12,the,13.25960563023541
32,13,Lord,23.47170968436744
32,14,of,19.869463231715205
32,15,the,17.15496137442156
32,16,Manor.,21.712270718949977
33,1,To,0.0
33,2,not,23.306288093705408
33,3,examine,45.635439558268686
33,4,the,37.710693640858736
33,5,head,42.47416247521328
33,6,in,27.82254579803938
33,7,advance,31.636707203918498
33,8,had,42.404213089515075
33,9,not,68.36251123773421
33,10,been,72.32332139009078
33,11,very,53.8193079521153
33,12,clever,43.00028655526193
33,13,on,34.69564893428306
33,14,the,54.89472036946599
33,15,part,33.92272815940675
33,16,of,32.273290462898736
33,17,the,13.281709149555624
33,18,huntsman.,7.969368288777749
34,1,Right,0.0
34,2,"away,",16.99585801654982
34,3,the,13.835034279762088
34,4,Lord,62.39593174987611
34,5,noticed,75.7866206459794
34,6,the,54.955367213579024
34,7,tongue,71.00845486221272
34,8,of,60.37373119191117
34,9,the,69.64999967543878
34,10,boar,70.52707989399664
34,11,was,63.483109414381005
34,12,missing,53.416857886171975
34,13,and,59.59860641636839
34,14,"exclaimed,",66.5679727138489
34,15,'What,32.80538746547788
34,16,is,17.780995525285586
34,17,this?,13.639479820461663
35,1,A,0.0
35,2,boar,24.418201334953295
35,3,with,15.610314530369077
35,4,no,17.52203648611181
35,5,tongue?',13.064175404886978
36,1,He,0.0
36,2,looked,12.180535037098938
36,3,at,11.312725973292459
36,4,the,17.20403080465104
36,5,"huntsman,",15.068034185120059
36,6,dubiously.,26.8350025416892
37,1,'How,0.0
37,2,come,32.35216552244948
37,3,this,21.86157879200954
37,4,creature,27.11489617978817
37,5,has,18.466983853418217
37,6,no,14.188384588753964
37,7,tongue?',14.277213746162676
38,1,he,0.0
38,2,demanded.,9.44187642545354
39,1,All,0.0
39,2,eyes,15.030853040851714
39,3,were,13.80078015122444
39,4,on,17.072896957073212
39,5,the,18.720390658436116
39,6,huntsman.,6.4621249880898475
40,1,The,0.0
40,2,huntsman,34.99707983076259
40,3,questioned,28.877679827018163
40,4,by,28.21264045836207
40,5,the,33.89179652070546
40,6,Lord,34.29553095308543
40,7,"replied,",40.888369269673916
40,8,'I,40.929041317789476
40,9,cannot,26.59745062377386
40,10,"say,",16.928332952042762
40,11,my,17.23667084913805
40,12,Lord.',11.052924051849454
41,1,He,0.0
41,2,was,14.425892371621526
41,3,suddenly,17.814749625014763
41,4,realizing,10.573703279870854
41,5,his,42.330459963527744
41,6,tricky,39.29924897376228
41,7,situation,60.274385757605565
41,8,could,36.85489197577887
41,9,end,14.48410446272075
41,10,badly,22.54721665174646
41,11,for,24.56291932894976
41,12,him.,1.6061869391818078
42,1,Through,0.0
42,2,the,28.770859338775463
42,3,door,26.476140231732835
42,4,at,20.454591820988618
42,5,this,20.590432231781282
42,6,"moment,",38.82571546852097
42,7,the,26.18194127021558
42,8,first,12.41933617787111
42,9,huntsman,21.627133901915773
42,10,burst.,2.5722389744213747
43,1,'The,0.0
43,2,woes,25.103380215990725
43,3,of,27.98297379450397
43,4,Bradford,11.153195812256696
43,5,are,13.825142095658435
43,6,ended!',24.94353941129184
44,1,he,0.0
44,2,cried.,9.44187642545354
45,1,'I,0.0
45,2,have,34.93755457150716
45,3,slain,40.342958281235575
45,4,the,15.793896723101978
45,5,boar,19.424138850252504
45,6,the,23.600927911250317
45,7,people,48.24181393038463
45,8,of,41.74865301761358
45,9,Bradford,30.91477502845241
45,10,dreaded!',29.131288711650825
46,1,All,0.0
46,2,eyes,17.566766120909172
46,3,turned,18.121271207959833
46,4,to,16.50318447610266
46,5,the,15.949031609520963
46,6,man,14.182831354948929
46,7,who,12.055215321007505
46,8,now,18.816636470923047
46,9,stood,13.34766278170946
46,10,in,11.660589605765182
46,11,the,19.554537928826807
46,12,doorway.,7.305400358768337
47,1,'The,0.0
47,2,reward,38.72571048074931
47,3,is,39.941974539373504
47,4,already,47.951352431342436
47,5,"given,'",53.911543967599535
47,6,said,29.485184592606902
47,7,the,11.976878072703833
47,8,Lord,23.864282106802797
47,9,of,15.37081703721802
47,10,the,14.293795528688024
47,11,Manor.,11.053460909802073
48,1,'The,0.0
48,2,man,38.72571048074931
48,3,here,27.54079814396845
48,4,has,13.36726348319456
48,5,brought,34.899921327845355
48,6,to,17.798297420667925
48,7,me,49.25615831811033
48,8,the,38.11534783645552
48,9,boar's,29.72724454126449
48,10,head.',20.6143375031582
49,1,'Then,0.0
49,2,where,16.338024376999577
49,3,is,33.43360343796448
49,4,its,18.232835321678632
49,5,tongue?',19.706299950616113
50,1,the,0.0
50,2,first,16.751737586747907
50,3,huntsman,6.987056260965611
50,4,replied.,5.189148575452072
51,1,"And,",0.0
51,2,so,33.661044302355116
51,3,"saying,",157.67134434008156
51,4,he,170.8815106148108
51,5,drew,132.48516342079824
51,6,out,121.24289624581584
51,7,the,112.55386733917351
51,8,boar's,88.11036563645179
51,9,tongue,74.1570874368114
51,10,he,65.53755259179911
51,11,had,59.526972202631015
51,12,put,62.400407598364815
51,13,in,63.815177472267884
51,14,his,59.17705079774072
51,15,hunting,58.122288853227076
51,16,pouch,79.1341337430575
51,17,and,41.10436374274505
51,18,related,43.05126341685622
51,19,how,56.075611810382654
51,20,he,50.98493407296305
51,21,had,49.993904577795064
51,22,ambushed,37.988043924274336
51,23,the,26.55187277054244
51,24,creature,28.70529007172293
51,25,in,25.79924492732096
51,26,the,30.718695533662995
51,27,wood,19.84989358653473
51,28,and,16.39711943240279
51,29,cut,24.92265135517154
51,30,out,30.834215904035496
51,31,its,28.370343260736753
51,32,tongue,34.61862114844691
51,33,as,30.841380631402487
51,34,proof,29.195588797797342
51,35,of,24.2187865436663
51,36,his,15.385150512718276
51,37,victory.,6.68018786593568
52,1,Listening,0.0
52,2,to,34.806569832887625
52,3,the,36.37904779763189
52,4,"tale,",80.36041325435036
52,5,the,67.67486216988243
52,6,Lord,98.88377508451322
52,7,of,83.37189035281654
52,8,the,99.39031627403004
52,9,Manor,119.49747115150274
52,10,tried,97.70668420220665
52,11,to,120.18210278374512
52,12,discern,83.96585410738525
52,13,which,63.65876079915201
52,14,huntsman,59.852728497231226
52,15,was,55.633577443594824
52,16,telling,71.46789387326788
52,17,him,55.160346885793
52,18,the,55.47776915910638
52,19,truth,48.30292597681933
52,20,and,44.248515889816936
52,21,what,38.058517663577184
52,22,the,44.67628855228631
52,23,two,49.6256262123295
52,24,huntsmen,35.47236392053474
52,25,were,26.691653717699626
52,26,thinking,35.80721125568077
52,27,as,36.1842342133909
52,28,they,34.278444342360764
52,29,waited,28.88722381612177
52,30,for,29.614284854171046
52,31,him,27.759319576939312
52,32,to,23.84513232233043
52,33,make,15.482697604724768
52,34,a,14.244445906473546
52,35,decision.,6.037106473594279
53,1,Almost,0.0
53,2,"instantly,",38.83865767894635
53,3,the,40.59915464485047
